school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G
MS,F,16,R,GT3,T,Higher,Higher,health,teacher,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,2,0,B,A,A
MS,F,16,R,LE3,T,Primary,Junior High,other,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,2,0,B,B,B
MS,F,18,U,GT3,A,Junior High,Higher,other,services,reputation,father,1,2,1,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,F,F,F
MS,M,16,R,GT3,T,Junior High,Primary,other,services,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,0,F,F,F
MS,F,16,U,LE3,T,Primary,Primary,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,6,F,F,F
MS,F,16,R,GT3,T,Junior High,Secondary,at_home,services,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,2,0,F,D,D
MS,F,16,U,GT3,T,Higher,Higher,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,F,F,F
MS,M,18,U,LE3,T,Higher,Higher,at_home,health,home,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,5,2,F,F,F
MS,F,16,R,LE3,T,Secondary,Higher,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,2,2,F,F,F
MS,M,17,U,LE3,T,Higher,Higher,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,0,B,B,A
MS,F,17,R,GT3,T,Higher,Primary,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,1,C,B,B
MS,M,16,U,LE3,T,Junior High,Junior High,services,services,other,mother,4,3,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,0,D,F,D
MS,F,17,R,GT3,T,Junior High,Junior High,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,5,F,F,F
MS,F,16,U,LE3,T,Higher,Higher,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,D,D,D
MS,M,17,U,GT3,T,Secondary,Secondary,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,8,F,D,F
MS,M,17,U,GT3,T,Primary,Primary,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,D,D,D
MS,M,16,U,GT3,T,Junior High,Primary,health,services,other,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,F,F,F
MS,F,16,U,LE3,T,Junior High,Primary,other,services,other,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,0,B,B,A
MS,M,16,U,LE3,T,Higher,Higher,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,D,C,C
MS,M,15,R,GT3,T,Primary,Junior High,other,services,course,mother,3,2,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,11,F,D,D
MS,M,15,U,LE3,A,Junior High,Junior High,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,8,C,B,B
MS,M,15,U,LE3,A,Junior High,Primary,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,C,C,C
MS,F,16,R,LE3,T,Junior High,Junior High,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,2,D,D,D
MS,F,16,U,LE3,T,Higher,Primary,other,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,8,F,D,D
MS,F,17,U,GT3,T,Secondary,Junior High,at_home,other,home,mother,2,1,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,F,D,D
MS,F,17,R,GT3,T,Junior High,Junior High,other,other,other,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,D,F,D
MS,F,16,U,GT3,T,Higher,Higher,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,5,1,D,D,C
MS,M,17,R,GT3,T,Higher,Higher,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,F,F,F
MS,M,17,R,LE3,T,Primary,Secondary,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,C,D,C
MS,M,17,U,GT3,T,Secondary,Higher,services,other,other,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,F,F,F
MS,F,17,U,GT3,T,Higher,Higher,health,health,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,C,B,A
MS,M,16,R,LE3,T,Higher,Primary,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,D,D,D
MS,F,17,U,GT3,A,Primary,Primary,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,2,D,D,D
MS,F,17,R,GT3,T,Higher,Junior High,other,other,course,mother,2,2,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,A,A,A
MS,M,16,U,LE3,A,Junior High,Junior High,other,services,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,C,C,C
MS,M,17,U,GT3,T,Secondary,Junior High,other,other,other,father,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,0,C,B,C
MS,M,19,U,GT3,T,Primary,Primary,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,F,F,D
MS,M,17,U,LE3,A,Primary,None,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,4,D,D,C
MS,F,17,R,GT3,T,Primary,Primary,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,3,D,D,D
MS,F,16,R,GT3,T,Primary,Junior High,other,other,home,father,1,3,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,C,B,C
MS,M,16,R,LE3,T,Primary,Junior High,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,F,D,D
MS,F,17,R,GT3,T,Secondary,Primary,other,other,course,mother,2,2,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,F,F,D
MS,M,17,R,GT3,T,Junior High,Junior High,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,F,C,D
MS,M,18,R,GT3,T,Primary,None,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,C,C,C
MS,M,17,R,GT3,T,Primary,Primary,other,services,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,D,F,D
MS,M,18,U,LE3,T,Primary,Primary,at_home,at_home,course,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,D,F,D
MS,F,16,R,LE3,T,Junior High,Junior High,other,services,course,father,1,2,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,D,C,C
MS,M,17,U,GT3,T,Junior High,Junior High,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,3,5,0,F,F,F
MS,M,16,R,GT3,T,Secondary,Junior High,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,D,F,D
MS,M,16,R,LE3,T,Primary,Primary,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,D,D,F
MS,M,18,R,GT3,T,Primary,Primary,services,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,F,F,F
MS,M,18,R,GT3,T,Secondary,Junior High,services,other,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,F,F,F
MS,M,19,U,GT3,T,Secondary,Junior High,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,F,D,F
MS,M,18,U,GT3,T,Secondary,Secondary,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,F,F,F
MS,M,16,R,GT3,T,Junior High,Junior High,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,F,F,F
MS,M,19,U,GT3,T,Junior High,Primary,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,F,F,F
MS,F,16,U,GT3,A,Secondary,Junior High,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,F,F,F
MS,F,17,U,GT3,T,Primary,Primary,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,F,F,D
MS,M,20,R,GT3,T,Primary,Primary,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,F,D,D
MS,F,18,R,GT3,A,Higher,Secondary,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,D,D,D
MS,M,18,R,GT3,T,Secondary,Junior High,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,F,D,D
MS,M,19,R,GT3,T,Primary,Primary,other,services,home,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,D,F,D
MS,M,17,U,GT3,T,Secondary,Secondary,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,F,F,D
MS,M,18,U,LE3,T,Primary,Secondary,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,F,D,F
MS,M,19,R,GT3,T,Primary,Primary,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,F,F,D
MS,F,18,U,GT3,A,Primary,Junior High,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,F,F,F
MS,F,19,U,LE3,A,Primary,Primary,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,F,F,F
MS,F,18,R,GT3,T,Junior High,Junior High,other,other,other,mother,2,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,F,F,F
MS,F,17,R,GT3,T,None,None,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,D,D,D
MS,F,17,R,LE3,A,Secondary,Primary,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,F,F,F
MS,F,17,U,GT3,T,Higher,Junior High,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,F,F,F
MS,F,18,R,LE3,T,Junior High,Junior High,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,F,F,F
MS,F,17,U,GT3,T,Higher,Primary,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,F,D,F
MS,F,17,U,LE3,T,Primary,Junior High,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,F,D,D
MS,F,18,U,GT3,T,Primary,Primary,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,F,F,F
MS,F,18,U,GT3,T,Junior High,Junior High,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,C,C,B
MS,F,17,U,GT3,T,Secondary,Secondary,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,D,C,C
MS,F,18,U,LE3,A,Primary,Junior High,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,C,C,B
MS,F,18,U,GT3,T,Higher,Higher,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,A,A,A
MS,M,18,U,LE3,T,Higher,Higher,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,A,A,A
MS,F,17,U,GT3,T,Higher,Junior High,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,A,A,A
MS,F,18,R,GT3,T,Junior High,Junior High,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,0,F,F,F
MS,M,18,U,LE3,T,Primary,Junior High,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,D,D,D
MS,M,18,R,GT3,T,Higher,Higher,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,C,C,B
MS,M,17,R,GT3,T,Primary,Primary,other,services,other,father,3,1,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,C,C,B
MS,F,18,U,GT3,T,Junior High,Junior High,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,F,F,D
MS,F,18,U,LE3,T,Junior High,Junior High,services,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,D,C,C
MS,F,18,R,LE3,A,Higher,Junior High,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,F,F,F
MS,F,18,U,GT3,T,Primary,Primary,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,F,D,D
MS,F,19,U,GT3,T,Primary,Primary,at_home,services,other,father,2,1,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,F,F,F
MS,F,17,U,GT3,T,Higher,Junior High,teacher,other,course,father,2,4,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,0,A,A,A
MS,F,17,R,LE3,A,Junior High,Primary,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,5,D,D,C
MS,F,18,U,LE3,A,Primary,Primary,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,F,D,D
MS,F,18,U,GT3,T,Primary,Junior High,at_home,at_home,course,father,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,D,D,C
MS,F,19,R,GT3,A,Primary,Primary,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,F,F,F
MS,F,18,R,GT3,T,Junior High,Junior High,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,B,B,B
MS,M,17,R,GT3,T,Higher,Secondary,services,other,home,mother,2,2,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,D,D,D
MS,F,18,U,GT3,T,Secondary,Secondary,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,D,D,D
MS,F,17,R,GT3,T,Higher,Higher,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,C,C,C
MS,F,17,U,LE3,A,Secondary,Junior High,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,B,B,B
MS,M,18,U,LE3,T,Primary,Primary,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,B,C,B
MS,F,18,U,LE3,T,Primary,Primary,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,A,A,A
MS,F,18,R,LE3,A,Primary,Junior High,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,A,B,B
MS,F,18,U,GT3,T,Secondary,Secondary,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,C,C,C
MS,F,17,U,LE3,T,Higher,Higher,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,B,B,B
MS,F,17,R,GT3,T,Primary,Junior High,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,C,C,C
MS,M,18,R,GT3,T,Primary,Secondary,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,F,D,F
MS,M,18,U,LE3,T,Higher,Higher,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,B,A,A
MS,F,17,R,GT3,T,Primary,Primary,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,F,F,F
MS,F,18,U,GT3,T,Junior High,Secondary,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0,D,D,D
MS,F,18,R,GT3,T,Higher,Higher,other,teacher,other,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,F,F,F
MS,M,18,R,LE3,T,Primary,Junior High,at_home,services,other,father,3,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,F,D,D
MS,F,17,U,GT3,T,Junior High,Junior High,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,D,D,C
MS,F,17,R,GT3,T,Primary,Junior High,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,4,F,F,F
MS,F,18,R,LE3,T,Higher,Higher,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,B,A,A
MS,F,18,R,GT3,T,Primary,Primary,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,D,D,C
MS,F,19,R,GT3,T,Primary,Primary,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,4,F,F,F
MS,F,18,R,LE3,T,Higher,Higher,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,1,C,B,B
MS,F,18,U,GT3,T,Secondary,Secondary,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,1,A,A,A
MS,F,17,R,GT3,T,Secondary,Primary,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,10,F,F,F
MS,M,18,U,GT3,T,Higher,Higher,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,A,A,A
MS,M,18,R,GT3,T,Junior High,Primary,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,F,F,F
MS,M,17,U,GT3,T,Junior High,Secondary,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,B,B,A
MS,M,19,R,GT3,T,Primary,Primary,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,F,F,F
MS,M,18,R,GT3,T,Higher,Junior High,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,0,F,F,F
MS,F,18,R,GT3,T,Junior High,Junior High,at_home,other,other,mother,2,3,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,B,A,B
MS,F,17,U,GT3,T,Higher,Secondary,teacher,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,F,F,D
MS,F,18,R,GT3,T,Higher,Higher,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,F,F,D
MS,F,19,R,GT3,T,Junior High,Secondary,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,4,D,D,D
MS,F,18,U,LE3,T,Secondary,Primary,teacher,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,1,4,B,B,A
MS,F,18,U,GT3,T,Primary,Primary,other,other,course,mother,2,2,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,6,D,C,F
MS,M,17,U,LE3,T,Secondary,Primary,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,6,D,D,D
MS,M,18,R,LE3,T,Secondary,Junior High,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,4,D,D,D
